Name,Position,Team,URL
Flavio Paoletti,MF,Sampdoria,/en/players/3d6cee81/Flavio-Paoletti
Antonios Papadopoulos,DF,Dortmund,/en/players/13d23b29/Antonios-Papadopoulos
Lucas Paquetá,MF,West Ham,/en/players/9b6f7fd5/Lucas-Paqueta
Lucas Paquetá,MF,Lyon,/en/players/9b6f7fd5/Lucas-Paqueta
Aitor Paredes,DF,Athletic Club,/en/players/b906757a/Aitor-Paredes
Kevin Paredes,MF,Wolfsburg,/en/players/5c50fdbc/Kevin-Paredes
Leandro Paredes,MF,Juventus,/en/players/dff153a4/Leandro-Paredes
Leandro Paredes,MF,Paris S-G,/en/players/dff153a4/Leandro-Paredes
Daniel Parejo,MF,Villarreal,/en/players/7460ca0d/Daniel-Parejo
Fabiano Parisi,DF,Empoli,/en/players/0967845b/Fabiano-Parisi
Moises Parra Gutierrez,FW,Getafe,/en/players/e2dcc60e/Moises-Parra-Gutierrez
Raúl Parra,DF,Cádiz,/en/players/647d39d2/Raul-Parra
Thomas Partey,MF,Arsenal,/en/players/529f49ab/Thomas-Partey
Marco Pašalić,MF,Dortmund,/en/players/1866b0f1/Marco-Pasalic
Mario Pašalić,MF,Atalanta,/en/players/e599253a/Mario-Pasalic
Felix Passlack,DF,Dortmund,/en/players/5c899683/Felix-Passlack
Javier Pastore,MF,Elche,/en/players/881ef58c/Javier-Pastore
Patric,DF,Lazio,/en/players/f7223718/Patric
Rui Patrício,GK,Roma,/en/players/79b0d6a0/Rui-Patricio
Nathan Patterson,DF,Everton,/en/players/230f0471/Nathan-Patterson
Paulinho,FW,Leverkusen,/en/players/53070b63/Paulinho
Gabriel Paulista,DF,Valencia,/en/players/b7ca5c51/Gabriel-Paulista
Benjamin Pavard,DF,Bayern Munich,/en/players/45a03961/Benjamin-Pavard
Jiří Pavlenka,GK,Werder Bremen,/en/players/0a1cb833/Jiri-Pavlenka
Dimitri Payet,MF,Marseille,/en/players/58ae47b2/Dimitri-Payet
Ben Pearson,MF,Bournemouth,/en/players/a6b461e7/Ben-Pearson
Kristian Pedersen,DF,Köln,/en/players/5154b2ba/Kristian-Pedersen
Mads Pedersen,DF,Augsburg,/en/players/582a5247/Mads-Pedersen
Alfonso Pedraza,DF,Villarreal,/en/players/63f04c6c/Alfonso-Pedraza
Pedri,MF,Barcelona,/en/players/0d9b2d31/Pedri
Pedro,FW,Lazio,/en/players/3ca7254a/Pedro
Jordan Pefok,FW,Union Berlin,/en/players/b684a484/Jordan-Pefok
Gianluca Pegolo,GK,Sassuolo,/en/players/f058ed1f/Gianluca-Pegolo
Peter Pekarík,DF,Hertha BSC,/en/players/c18d22f5/Peter-Pekarik
Pietro Pellegri,FW,Torino,/en/players/a44d3a3c/Pietro-Pellegri
Lorenzo Pellegrini,MF,Roma,/en/players/4a5a45c7/Lorenzo-Pellegrini
Luca Pellegrini,DF,Eint Frankfurt,/en/players/3b61c9ec/Luca-Pellegrini
Rubén Peña,DF,Osasuna,/en/players/1f079188/Ruben-Pena
Patrick Pentz,GK,Reims,/en/players/0810b6df/Patrick-Pentz
Nicolas Pépé,FW,Nice,/en/players/57e3f0c7/Nicolas-Pepe
Ricardo Pepi,FW,Augsburg,/en/players/a2b1ed42/Ricardo-Pepi
Pepín,MF,Monza,/en/players/7afb1573/Pepin
Alberto Perea,MF,Cádiz,/en/players/5496cc91/Alberto-Perea
Juan Perea,FW,Stuttgart,/en/players/ff3d391c/Juan-Perea
Andreas Pereira,MF,Fulham,/en/players/6639e500/Andreas-Pereira
Brayann Pereira,DF,Auxerre,/en/players/5c42e7ce/Brayann-Pereira
Danilo Pereira,DF,Paris S-G,/en/players/8fd9996f/Danilo-Pereira
Mathias Pereira Lage,MF,Brest,/en/players/8846a40f/Mathias-Pereira-Lage
Roberto Pereyra,DF,Udinese,/en/players/75f2c59f/Roberto-Pereyra
Ayoze Pérez,MF,Leicester City,/en/players/819aa8e7/Ayoze-Perez
Carles Pérez,FW,Celta Vigo,/en/players/a8f21b9f/Carles-Perez
Francisco Perez,FW,Valencia,/en/players/3d79a68c/Francisco-Perez
Kike Pérez,MF,Valladolid,/en/players/237a3851/Kike-Perez
Lucas Pérez,FW,Cádiz,/en/players/a300ac7e/Lucas-Perez
Luis Pérez,DF,Valladolid,/en/players/b7c04927/Luis-Perez
Nehuén Pérez,DF,Udinese,/en/players/f7c491f1/Nehuen-Perez
Mattia Perin,GK,Juventus,/en/players/4c62d0c8/Mattia-Perin
Ivan Perišić,DF,Tottenham,/en/players/6fe90922/Ivan-Perisic
Romain Perraud,DF,Southampton,/en/players/6dfd8f05/Romain-Perraud
Gaëtan Perrin,MF,Auxerre,/en/players/10dd88f9/Gaetan-Perrin
Lucas Perrin,DF,Strasbourg,/en/players/49070d66/Lucas-Perrin
Matteo Pessina,MF,Monza,/en/players/780e3631/Matteo-Pessina
Andrea Petagna,FW,Monza,/en/players/03f946ed/Andrea-Petagna
Nils Petersen,FW,Freiburg,/en/players/f93e6e94/Nils-Petersen
Lukas Petkov,MF,Augsburg,/en/players/f503ef6e/Lukas-Petkov
Germán Pezzella,DF,Betis,/en/players/8c725b43/German-Pezzella
Giuseppe Pezzella,DF,Lecce,/en/players/149c5f5d/Giuseppe-Pezzella
Luca Pfeiffer,FW,Stuttgart,/en/players/83e1f40e/Luca-Pfeiffer
Maximilian Philipp,FW,Wolfsburg,/en/players/061e8e23/Maximilian-Philipp
Kalvin Phillips,MF,Manchester City,/en/players/4f565d77/Kalvin-Phillips
Nathaniel Phillips,DF,Liverpool,/en/players/515ebe8d/Nathaniel-Phillips
Krzysztof Piątek,FW,Salernitana,/en/players/17f3620a/Krzysztof-Piatek
Roberto Piccoli,FW,Hellas Verona,/en/players/1cadaf34/Roberto-Piccoli
Charles Pickel,MF,Cremonese,/en/players/f71ad8cb/Charles-Pickel
Jordan Pickford,GK,Everton,/en/players/4806ec67/Jordan-Pickford
Amos Pieper,DF,Werder Bremen,/en/players/526ea7cc/Amos-Pieper
Ronaël Pierre-Gabriel,DF,Strasbourg,/en/players/64ba07c0/Ronael-Pierre-Gabriel
Andrea Pinamonti,FW,Sassuolo,/en/players/08aa9cd1/Andrea-Pinamonti
Ethan Pinnock,DF,Brentford,/en/players/e541326e/Ethan-Pinnock
Yeremi Pino,MF,Villarreal,/en/players/540ec57b/Yeremi-Pino
Gerard Piqué,DF,Barcelona,/en/players/adfc9123/Gerard-Pique
Lorenzo Pirola,DF,Salernitana,/en/players/caec77da/Lorenzo-Pirola
Marko Pjaca,MF,Empoli,/en/players/2c38b327/Marko-Pjaca
Óscar Plano,FW,Valladolid,/en/players/7c388b20/Oscar-Plano
Gonzalo Plata,FW,Valladolid,/en/players/54bcdeb0/Gonzalo-Plata
Marvin Plattenhardt,DF,Hertha BSC,/en/players/f7aa75bd/Marvin-Plattenhardt
Alassane Pléa,FW,M'Gladbach,/en/players/bc6bd723/Alassane-Plea
Tommaso Pobega,MF,Milan,/en/players/55a1cac2/Tommaso-Pobega
Daniel Podence,FW,Wolves,/en/players/7fcc71d8/Daniel-Podence
Joel Pohjanpalo,FW,Leverkusen,/en/players/ea003d07/Joel-Pohjanpalo
Matteo Politano,FW,Napoli,/en/players/5e861944/Matteo-Politano
Sebastian Polter,FW,Schalke 04,/en/players/3745e8bd/Sebastian-Polter
Ezequiel Ponce,FW,Elche,/en/players/ccbbe661/Ezequiel-Ponce
Julien Ponceau,MF,Lorient,/en/players/e546b2e3/Julien-Ponceau
Marin Pongračić,DF,Lecce,/en/players/2a6cd437/Marin-Pongracic
Nick Pope,GK,Newcastle Utd,/en/players/4b40d9ca/Nick-Pope
Łukasz Poręba,MF,Lens,/en/players/be98f358/Lukasz-Poreba
Jackson Porozo,DF,Troyes,/en/players/7d704e92/Jackson-Porozo
Francisco Portillo,MF,Almería,/en/players/8e010ff4/Francisco-Portillo
Portu,MF,Getafe,/en/players/1bda5842/Portu
Stefan Posch,DF,Bologna,/en/players/7f609bfc/Stefan-Posch
Stefan Posch,DF,Hoffenheim,/en/players/7f609bfc/Stefan-Posch
Yussuf Poulsen,FW,RB Leipzig,/en/players/d2416c2e/Yussuf-Poulsen
José Pozo,MF,Rayo Vallecano,/en/players/fc8b614b/Jose-Pozo
Alejandro Pozo Pozo,DF,Almería,/en/players/3c16d927/Alejandro-Pozo-Pozo
Dennis Praet,MF,Leicester City,/en/players/86695068/Dennis-Praet
Abdón Prats,FW,Mallorca,/en/players/d1b060e2/Abdon-Prats
Sanjin Prcić,MF,Strasbourg,/en/players/51c30111/Sanjin-Prcic
Isaac Price,MF,Everton,/en/players/b9403c99/Isaac-Price
Grischa Prömel,MF,Hoffenheim,/en/players/924f9191/Grischa-Promel
Ivan Provedel,GK,Lazio,/en/players/277da414/Ivan-Provedel
Javi Puado,FW,Espanyol,/en/players/2683eda7/Javi-Puado
Tymoteusz Puchacz,DF,Union Berlin,/en/players/c68b1b13/Tymoteusz-Puchacz
Arnau Puigmal,MF,Almería,/en/players/39352da2/Arnau-Puigmal
Christian Pulisic,FW,Chelsea,/en/players/1bf33a9a/Christian-Pulisic
Ignacio Pussetto,MF,Sampdoria,/en/players/62437b4f/Ignacio-Pussetto
Niklas Pyyhtiä,MF,Bologna,/en/players/88f53b75/Niklas-Pyyhtia
Fabio Quagliarella,FW,Sampdoria,/en/players/ee4f2f3b/Fabio-Quagliarella
Giacomo Quagliata,DF,Cremonese,/en/players/1b9c7401/Giacomo-Quagliata
Joshua Quarshie,MF,Hoffenheim,/en/players/3c200e05/Joshua-Quarshie
Ghjuvanni Quilichini,GK,Ajaccio,/en/players/1b729a98/Ghjuvanni-Quilichini
Domingos Quina,MF,Elche,/en/players/41fb0f4e/Domingos-Quina
Adrien Rabiot,MF,Juventus,/en/players/8794e251/Adrien-Rabiot
Nemanja Radonjić,MF,Torino,/en/players/0630eb63/Nemanja-Radonjic
Ivan Radovanović,MF,Salernitana,/en/players/023937a9/Ivan-Radovanovic
Ionuț Radu,GK,Cremonese,/en/players/67f649be/Ionut-Radu
Antonio Raillo,DF,Mallorca,/en/players/b857bd29/Antonio-Raillo
Predrag Rajković,GK,Mallorca,/en/players/58ad9383/Predrag-Rajkovic
Ivan Rakitić,MF,Sevilla,/en/players/89f951b5/Ivan-Rakitic
Largie Ramazani,FW,Almería,/en/players/cc9256ef/Largie-Ramazani
Adil Rami,DF,Troyes,/en/players/8dbff17c/Adil-Rami
Sergio Ramos,DF,Paris S-G,/en/players/08511d65/Sergio-Ramos
Aaron Ramsdale,GK,Arsenal,/en/players/466fb2c5/Aaron-Ramsdale
Aaron Ramsey,MF,Nice,/en/players/ef619b0b/Aaron-Ramsey
Jacob Ramsey,MF,Aston Villa,/en/players/1544f145/Jacob-Ramsey
Luca Ranieri,DF,Fiorentina,/en/players/8c63fae5/Luca-Ranieri
Andrea Ranocchia,DF,Monza,/en/players/539230cf/Andrea-Ranocchia
Filippo Ranocchia,MF,Monza,/en/players/d9ebed1c/Filippo-Ranocchia
Lilian Raolisoa,MF,Angers,/en/players/79a793b7/Lilian-Raolisoa
Raphinha,FW,Barcelona,/en/players/3423f250/Raphinha
Nicolai Rapp,MF,Werder Bremen,/en/players/c8b3a472/Nicolai-Rapp
Elba Rashani,MF,Clermont Foot,/en/players/25749008/Elba-Rashani
Marcus Rashford,FW,Manchester Utd,/en/players/a1d5bd30/Marcus-Rashford
Giacomo Raspadori,FW,Napoli,/en/players/6e058f06/Giacomo-Raspadori
Giacomo Raspadori,FW,Sassuolo,/en/players/6e058f06/Giacomo-Raspadori
Rafael Ratão,FW,Toulouse,/en/players/40ef7347/Rafael-Ratao
David Raum,DF,RB Leipzig,/en/players/7d450ed3/David-Raum
Rayan Raveloson,MF,Auxerre,/en/players/fb3236a7/Rayan-Raveloson
David Raya,GK,Brentford,/en/players/98ea5115/David-Raya
Tim Ream,DF,Fulham,/en/players/28b40c9c/Tim-Ream
Ante Rebić,FW,Milan,/en/players/536cebe5/Ante-Rebic
Arkadiusz Reca,DF,Spezia,/en/players/6213fd82/Arkadiusz-Reca
Nathan Redmond,DF,Southampton,/en/players/ab651565/Nathan-Redmond
Harrison Reed,MF,Fulham,/en/players/803ae100/Harrison-Reed
Sergio Reguilón,DF,Atlético Madrid,/en/players/3353737a/Sergio-Reguilon
Bobby Reid,FW,Fulham,/en/players/0f7533cd/Bobby-Reid
Pepe Reina,GK,Villarreal,/en/players/e358587b/Pepe-Reina
Jeff Reine-Adélaïde,MF,Lyon,/en/players/d504b3e1/Jeff-Reine-Adelaide
Reinier,MF,Girona,/en/players/6b21b7b5/Reinier
Rocco Reitz,MF,M'Gladbach,/en/players/cc971106/Rocco-Reitz
Karim Rekik,DF,Sevilla,/en/players/3376a776/Karim-Rekik
Álex Remiro,GK,Real Sociedad,/en/players/374ee424/Alex-Remiro
Panagiotis Retsos,DF,Hellas Verona,/en/players/4bd00a50/Panagiotis-Retsos
Marco Reus,MF,Dortmund,/en/players/36a3ff67/Marco-Reus
Alejandro Revuelta Montero,DF,Getafe,/en/players/14d5b7ac/Alejandro-Revuelta-Montero
Elvis Rexhbeçaj,MF,Augsburg,/en/players/1ae836b1/Elvis-Rexhbecaj
Gio Reyna,FW,Dortmund,/en/players/7fa4e703/Gio-Reyna
Chadi Riad,MF,Barcelona,/en/players/b3b9b8b8/Chadi-Riad
Nico Ribaudo,FW,Espanyol,/en/players/ce8039aa/Nico-Ribaudo
Alexsandro Ribeiro,DF,Lille,/en/players/102c9665/Alexsandro-Ribeiro
Franck Ribéry,MF,Salernitana,/en/players/f61c7c4e/Franck-Ribery
Samuele Ricci,MF,Torino,/en/players/9823be92/Samuele-Ricci
Declan Rice,MF,West Ham,/en/players/1c7012b8/Declan-Rice
Chris Richards,DF,Crystal Palace,/en/players/0a3d6d2b/Chris-Richards
Richarlison,MF,Tottenham,/en/players/fa031b34/Richarlison
Marco Richter,MF,Hertha BSC,/en/players/f972644c/Marco-Richter
Diego Rico,DF,Real Sociedad,/en/players/d9ba39fc/Diego-Rico
Jaïro Riedewald,DF,Crystal Palace,/en/players/7a1f2c08/Jairo-Riedewald
Manuel Riemann,GK,Bochum,/en/players/9f941969/Manuel-Riemann
Tomás Rincón,MF,Sampdoria,/en/players/f1cfc209/Tomas-Rincon
Rémy Riou,GK,Lyon,/en/players/7f41ee30/Remy-Riou
Renaud Ripart,FW,Troyes,/en/players/beae3a73/Renaud-Ripart
Rodrigo Riquelme,MF,Girona,/en/players/65154df0/Rodrigo-Riquelme
Matt Ritchie,FW,Newcastle Utd,/en/players/71ef519e/Matt-Ritchie
Sergi Roberto,DF,Barcelona,/en/players/335fa267/Sergi-Roberto
Lucas Robertone,MF,Almería,/en/players/a8981944/Lucas-Robertone
Andrew Robertson,DF,Liverpool,/en/players/2e4f5f03/Andrew-Robertson
Antonee Robinson,DF,Fulham,/en/players/289601e6/Antonee-Robinson
Marc Roca,MF,Leeds United,/en/players/da27e268/Marc-Roca
Enzo Roco,DF,Elche,/en/players/37f827ec/Enzo-Roco
Marek Rodák,GK,Fulham,/en/players/17acc2ed/Marek-Rodak
Sebastian Rode,MF,Eint Frankfurt,/en/players/e12b0b5b/Sebastian-Rode
Joe Rodon,DF,Rennes,/en/players/8d62d31a/Joe-Rodon
Rodri,MF,Manchester City,/en/players/6434f10d/Rodri
Rodrigo,FW,Leeds United,/en/players/1fb1c435/Rodrigo
Rodrigo,FW,Betis,/en/players/85bed4ee/Rodrigo
Ángel Rodríguez,FW,Mallorca,/en/players/8cfc2f69/Angel-Rodriguez
Óscar Rodríguez Arnaiz,MF,Celta Vigo,/en/players/19709006/Oscar-Rodriguez-Arnaiz
Dani Rodríguez,MF,Mallorca,/en/players/70f8e0bd/Dani-Rodriguez
Guido Rodríguez,MF,Betis,/en/players/34e393f2/Guido-Rodriguez
Pablo Rodríguez,FW,Lecce,/en/players/1d4e63b6/Pablo-Rodriguez
Ricardo Rodríguez,DF,Torino,/en/players/7f78ad23/Ricardo-Rodriguez
Rodrygo,FW,Real Madrid,/en/players/8f5e92a6/Rodrygo
Mads Roerslev,DF,Brentford,/en/players/57c94db2/Mads-Roerslev
Agustín Rogel,DF,Hertha BSC,/en/players/ea42c03f/Agustin-Rogel
Rogério,DF,Sassuolo,/en/players/10e7f486/Rogerio
Alessio Romagnoli,DF,Lazio,/en/players/3ead85f9/Alessio-Romagnoli
Cristian Romero,DF,Tottenham,/en/players/a3d94a58/Cristian-Romero
Iván Romero,MF,Sevilla,/en/players/2fbe6af0/Ivan-Romero
Luka Romero,FW,Lazio,/en/players/ca6edaa0/Luka-Romero
Oriol Romeu,MF,Southampton,/en/players/4b511457/Oriol-Romeu
Oriol Romeu,MF,Girona,/en/players/4b511457/Oriol-Romeu
Cristiano Ronaldo,FW,Manchester Utd,/en/players/dea698d9/Cristiano-Ronaldo
Connor Ronan,MF,Wolves,/en/players/1b804500/Connor-Ronan
Salomón Rondón,FW,Everton,/en/players/b318a643/Salomon-Rondon
Valentin Rongier,MF,Marseille,/en/players/ed45c4a5/Valentin-Rongier
Marten de Roon,MF,Atalanta,/en/players/2a1beb34/Marten-de-Roon
Pablo Rosario,MF,Nice,/en/players/1a6b7ea4/Pablo-Rosario
Tom Rothe,DF,Dortmund,/en/players/90c1f9a4/Tom-Rothe
Joe Rothwell,MF,Bournemouth,/en/players/10a10454/Joe-Rothwell
Anthony Rouault,DF,Toulouse,/en/players/9b545925/Anthony-Rouault
Jérôme Roussillon,MF,Wolfsburg,/en/players/13203c45/Jerome-Roussillon
Nicolò Rovella,MF,Monza,/en/players/e58cbfd5/Nicolo-Rovella
Nicolò Rovella,MF,Juventus,/en/players/e58cbfd5/Nicolo-Rovella
Amir Rrahmani,DF,Napoli,/en/players/4b3e1a38/Amir-Rrahmani
Ruan,DF,Sassuolo,/en/players/a378a02a/Ruan
Rubén,MF,Espanyol,/en/players/35d4f151/Ruben
Antonio Rüdiger,DF,Real Madrid,/en/players/18b896d6/Antonio-Rudiger
Sebastian Rudy,MF,Hoffenheim,/en/players/80f36c88/Sebastian-Rudy
Daniele Rugani,DF,Juventus,/en/players/14b8fcdf/Daniele-Rugani
Matteo Ruggeri,DF,Atalanta,/en/players/ae9898c5/Matteo-Ruggeri
Mário Rui,DF,Napoli,/en/players/0b5a292a/Mario-Rui
Aitor Ruibal,DF,Betis,/en/players/a55d8df5/Aitor-Ruibal
Kays Ruiz,MF,Auxerre,/en/players/90a9cc01/Kays-Ruiz
Fabián Ruiz Peña,MF,Paris S-G,/en/players/c0c7ff58/Fabian-Ruiz-Pena
Víctor Ruiz,DF,Betis,/en/players/b3dc6eca/Victor-Ruiz
Gerónimo Rulli,GK,Villarreal,/en/players/625c144a/Geronimo-Rulli
Franco Russo,DF,Mallorca,/en/players/b75ac54b/Franco-Russo
Georginio Rutter,FW,Hoffenheim,/en/players/c64c01fc/Georginio-Rutter
Julian Ryerson,DF,Union Berlin,/en/players/009a4f60/Julian-Ryerson
Frederik Rønnow,GK,Union Berlin,/en/players/a70b8345/Frederik-Ronnow
José Sá,GK,Wolves,/en/players/903b6e8b/Jose-Sa
Youssouf Sabaly,DF,Betis,/en/players/fbbb9269/Youssouf-Sabaly
Halid Šabanović,DF,Angers,/en/players/8299e363/Halid-Sabanovic
Abdelhamid Sabiri,MF,Sampdoria,/en/players/4830e0af/Abdelhamid-Sabiri
Marcel Sabitzer,MF,Bayern Munich,/en/players/e280527c/Marcel-Sabitzer
Falaye Sacko,DF,Montpellier,/en/players/6388e356/Falaye-Sacko
Umar Sadiq,FW,Almería,/en/players/686cbe7d/Umar-Sadiq
Umar Sadiq,FW,Real Sociedad,/en/players/686cbe7d/Umar-Sadiq
Alexis Saelemaekers,FW,Milan,/en/players/ee251371/Alexis-Saelemaekers
Wesley Saïd,FW,Lens,/en/players/90fcf472/Wesley-Said
Allan Saint-Maximin,FW,Newcastle Utd,/en/players/2b16cb1a/Allan-Saint-Maximin
Théo Sainte-Luce,DF,Montpellier,/en/players/93c942fb/Theo-Sainte-Luce
Samuel Sáiz,MF,Girona,/en/players/13e0eb29/Samuel-Saiz
Bukayo Saka,FW,Arsenal,/en/players/bc7dc64d/Bukayo-Saka
Hamza Sakhi,MF,Auxerre,/en/players/c9151d66/Hamza-Sakhi
Mamadou Sakho,DF,Montpellier,/en/players/87935cf3/Mamadou-Sakho
Jacopo Sala,MF,Spezia,/en/players/da5a981b/Jacopo-Sala
Mohamed Salah,FW,Liverpool,/en/players/e342ad68/Mohamed-Salah
Amine Salama,FW,Angers,/en/players/bc7cc472/Amine-Salama
William Saliba,DF,Arsenal,/en/players/972aeb2a/William-Saliba
Mohammed Salisu,DF,Southampton,/en/players/0b33f6ad/Mohammed-Salisu
Roland Sallai,MF,Freiburg,/en/players/bf075f6b/Roland-Sallai
Yoann Salmier,DF,Troyes,/en/players/c3725db2/Yoann-Salmier
Salvi,FW,Rayo Vallecano,/en/players/405f267a/Salvi
Lazar Samardzic,MF,Udinese,/en/players/217c93a1/Lazar-Samardzic
Diadie Samassékou,MF,Hoffenheim,/en/players/08593525/Diadie-Samassekou
Mama Samba Baldé,FW,Troyes,/en/players/fb14aa28/Mama-Samba-Balde
Brice Samba,GK,Lens,/en/players/60d90c55/Brice-Samba
Albert Sambi Lokonga,MF,Arsenal,/en/players/1b4f1169/Albert-Sambi-Lokonga
Junior Sambia,DF,Salernitana,/en/players/24eb7ed6/Junior-Sambia
Samuel,FW,Valencia,/en/players/2a295d33/Samuel
Fede San Emeterio,MF,Cádiz,/en/players/efecd633/Fede-San-Emeterio
Antonio Sanabria,FW,Torino,/en/players/0a447501/Antonio-Sanabria
Leandro Sanca,FW,Spezia,/en/players/4295f19c/Leandro-Sanca
Oihan Sancet,MF,Athletic Club,/en/players/bdb624a3/Oihan-Sancet
Renato Sanches,MF,Paris S-G,/en/players/032f894e/Renato-Sanches
Alexis Sánchez,FW,Marseille,/en/players/2c0f8e9e/Alexis-Sanchez
Antonio Sánchez,MF,Mallorca,/en/players/a254bbe0/Antonio-Sanchez
Davinson Sánchez,DF,Tottenham,/en/players/da7b447d/Davinson-Sanchez
Iván Sánchez,FW,Valladolid,/en/players/70107d4d/Ivan-Sanchez
Javi Sánchez,DF,Valladolid,/en/players/60359288/Javi-Sanchez
Manuel Sánchez,DF,Osasuna,/en/players/ffacd3d5/Manuel-Sanchez
Robert Sánchez,GK,Brighton,/en/players/6a713852/Robert-Sanchez
Jadon Sancho,FW,Manchester Utd,/en/players/dbf053da/Jadon-Sancho
Alex Sandro,DF,Juventus,/en/players/0d82903c/Alex-Sandro
Leroy Sané,MF,Bayern Munich,/en/players/2b114be3/Leroy-Sane
Sidi Sané,FW,Schalke 04,/en/players/6a52a6c6/Sidi-Sane
Morgan Sanson,MF,Aston Villa,/en/players/6e7f1353/Morgan-Sanson
Nicola Sansone,FW,Bologna,/en/players/7eb97a8e/Nicola-Sansone
Baptiste Santamaria,MF,Rennes,/en/players/5e22e2a4/Baptiste-Santamaria
Riccardo Saponara,FW,Fiorentina,/en/players/3bb7af3b/Riccardo-Saponara
Pablo Sarabia,FW,Paris S-G,/en/players/9744ff80/Pablo-Sarabia
Muhammed Saracevic Cham,MF,Clermont Foot,/en/players/f527a32c/Muhammed-Saracevic-Cham
Jeremy Sarmiento,MF,Brighton,/en/players/ac0d576d/Jeremy-Sarmiento
Malang Sarr,DF,Monaco,/en/players/4315f30d/Malang-Sarr
Martin Satriano,FW,Empoli,/en/players/86383d0e/Martin-Satriano
Téji Savanier,MF,Montpellier,/en/players/6bde367b/Teji-Savanier
Esteban Saveljich,FW,Rayo Vallecano,/en/players/79f2a5f5/Esteban-Saveljich
Stefan Savić,DF,Atlético Madrid,/en/players/f6ac68c1/Stefan-Savic
Joe Scally,DF,M'Gladbach,/en/players/236f02cd/Joe-Scally
Giorgio Scalvini,DF,Atalanta,/en/players/1e9aa637/Giorgio-Scalvini
Gianluca Scamacca,FW,West Ham,/en/players/8790f988/Gianluca-Scamacca
Gustavo Scarpa,MF,Nott'ham Forest,/en/players/2964fd20/Gustavo-Scarpa
Kevin Schade,FW,Brentford,/en/players/52afb588/Kevin-Schade
Kevin Schade,FW,Freiburg,/en/players/52afb588/Kevin-Schade
András Schäfer,MF,Union Berlin,/en/players/049751d7/Andras-Schafer
Fabian Schär,DF,Newcastle Utd,/en/players/c8aa95da/Fabian-Schar
Derry Scherhant,FW,Hertha BSC,/en/players/93cba339/Derry-Scherhant
Patrik Schick,FW,Leverkusen,/en/players/5d4f7d61/Patrik-Schick
Kingsley Schindler,DF,Köln,/en/players/bd527260/Kingsley-Schindler
Xaver Schlager,MF,RB Leipzig,/en/players/8f056768/Xaver-Schlager
Keven Schlotterbeck,DF,Freiburg,/en/players/f6bdc830/Keven-Schlotterbeck
Nico Schlotterbeck,DF,Dortmund,/en/players/34e12499/Nico-Schlotterbeck
Jeffrey Schlupp,MF,Crystal Palace,/en/players/3312f911/Jeffrey-Schlupp
Kasper Schmeichel,GK,Nice,/en/players/53af52f3/Kasper-Schmeichel
Romano Schmid,MF,Werder Bremen,/en/players/220ace7e/Romano-Schmid
Niklas Schmidt,MF,Werder Bremen,/en/players/b9ae8560/Niklas-Schmidt
Benno Schmitz,DF,Köln,/en/players/ad00b1a8/Benno-Schmitz
Jerdy Schouten,MF,Bologna,/en/players/2cfae697/Jerdy-Schouten
Perr Schuurs,DF,Torino,/en/players/e613313c/Perr-Schuurs
Marvin Schwäbe,GK,Köln,/en/players/87436846/Marvin-Schwabe
Alexander Schwolow,GK,Schalke 04,/en/players/0d55d942/Alexander-Schwolow
Demba Seck,MF,Torino,/en/players/16463a79/Demba-Seck
Jacopo Segre,DF,Torino,/en/players/3cb132e6/Jacopo-Segre
Paul Seguin,MF,Union Berlin,/en/players/8872ed17/Paul-Seguin
Alidu Seidu,DF,Clermont Foot,/en/players/cea59f02/Alidu-Seidu
Davie Selke,FW,Hertha BSC,/en/players/1238a3f9/Davie-Selke
Matz Sels,GK,Strasbourg,/en/players/834b5c4c/Matz-Sels
Nélson Semedo,DF,Wolves,/en/players/d04b94db/Nelson-Semedo
Marvin Senaya,DF,Strasbourg,/en/players/1d383c10/Marvin-Senaya
Marcos Senesi,DF,Bournemouth,/en/players/35141f4c/Marcos-Senesi
Stefano Sensi,MF,Monza,/en/players/b70bde8f/Stefano-Sensi
Jaime Seoane,MF,Getafe,/en/players/a62b4888/Jaime-Seoane
Luigi Sepe,GK,Salernitana,/en/players/343f753a/Luigi-Sepe
Suat Serdar,MF,Hertha BSC,/en/players/b3325a30/Suat-Serdar
Leonardo Sernicola,DF,Cremonese,/en/players/dd7febd8/Leonardo-Sernicola
Ryan Sessegnon,DF,Tottenham,/en/players/6aa3e78b/Ryan-Sessegnon
Stephan El Shaarawy,DF,Roma,/en/players/d3aaad90/Stephan-El-Shaarawy
Luke Shaw,DF,Manchester Utd,/en/players/9c94165b/Luke-Shaw
Jonjo Shelvey,MF,Newcastle Utd,/en/players/3727dd3c/Jonjo-Shelvey
Eldor Shomurodov,FW,Roma,/en/players/57469b2d/Eldor-Shomurodov
Kaj Sierhuis,FW,Reims,/en/players/9c2b1f11/Kaj-Sierhuis
Kiliann Sildillia,DF,Freiburg,/en/players/313254a3/Kiliann-Sildillia
André Silva,FW,RB Leipzig,/en/players/3effaa34/Andre-Silva
Bernardo Silva,MF,Manchester City,/en/players/3eb22ec9/Bernardo-Silva
Caio Henrique Oliveira Silva,DF,Monaco,/en/players/30af8b93/Caio-Henrique-Oliveira-Silva
David Silva,MF,Real Sociedad,/en/players/e2716bd0/David-Silva
Rui Silva,GK,Betis,/en/players/ea83bfa6/Rui-Silva
Thiago Silva,DF,Chelsea,/en/players/86e7deaf/Thiago-Silva
Marco Silvestri,GK,Udinese,/en/players/0d422df7/Marco-Silvestri
